Project,Alert ID,File,Line,Ground Truth,EVICT Prediction,Confidence,Rationale
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/weak-cryptographic-algorithm,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,194,FP,TP,1.00,"MD5 and SHA1 are cryptographically weak. The data flow traces show usage from taint source to sink, ..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/overly-large-range,core/src/main/java/org/owasp/dependencycheck/dependency/VulnerableSoftware.java,210,FP,ABSTAIN,1.00,Unable to analyze due to missing source file reading....
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/polynomial-redos,core/src/main/java/org/owasp/dependencycheck/utils/DependencyVersion.java,79,FP,ABSTAIN,1.00,Could not read source file; insufficient information to determine TP or FP....
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/analyzer/ArchiveAnalyzer.java,516,TP,TP,1.00,"Unsanitized archive entry with potential path traversal (using '..') in file operation, no explicit ..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/utils/ExtractionUtil.java,102,TP,ABSTAIN,1.00,"Source file could not be read, preconditions and evidence cannot be fully assessed...."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/utils/ExtractionUtil.java,199,FP,ABSTAIN,1.00,"Code slice is unreadable, cannot analyze...."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/path-injection,core/src/main/java/org/owasp/dependencycheck/analyzer/AbstractNpmAnalyzer.java,116,FP,ABSTAIN,1.00,Unable to determine if it's a TP or FP due to missing source file in program slice....
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/path-injection,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,70,FP,ABSTAIN,1.00,"Source file for the sink location is unreadable, preconditions and constraints cannot be verified...."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/src/test/resources/dwr-pom.xml,143,FP,FP,1.00,"Source and sink in same file, data flow partial but no explicit constraints; program slice unreadabl..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/src/test/resources/dwr-pom.xml,280,FP,ABSTAIN,1.00,"Source file could not be read, no path constraints, no data flow trace evidence...."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/target/test-classes/dwr-pom.xml,143,FP,ABSTAIN,1.00,Source file could not be read; insufficient evidence to make a determination....
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/target/test-classes/dwr-pom.xml,280,FP,ABSTAIN,1.00,Code slice is unreadable due to missing source file....
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,maven/src/it/false-positives/pom.xml,31,FP,FP,1.00,"The taint source and sink are at the same location, indicating a false positive as no actual data fl..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ssrf,dolphinscheduler-datasource-plugin/dolphinscheduler-datasource-api/src/main/java/org/apache/dolphinscheduler/plugin/datasource/api/provider/JdbcDataSourceProvider.java,51,FP,TP,1.00,Server-side request forgery potential identified due to user-provided values flowing through data so...
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ssrf,dolphinscheduler-datasource-plugin/dolphinscheduler-datasource-api/src/main/java/org/apache/dolphinscheduler/plugin/datasource/api/provider/JdbcDataSourceProvider.java,76,FP,TP,1.00,The alert indicates potential server-side request forgery due to user-provided values. The data flow...
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/insecure-cookie,dolphinscheduler-api/src/main/java/org/apache/dolphinscheduler/api/controller/LoginController.java,114,FP,TP,1.00,"Missing 'secure' flag in cookie, indicating potential vulnerability due to lack of security measures..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ldap-injection,dolphinscheduler-api/src/main/java/org/apache/dolphinscheduler/api/security/impl/ldap/LdapService.java,92,FP,FP,1.00,"No explicit path constraints, data flow is from user input to a service method without proper valida..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/insecure-trustmanager,dolphinscheduler-common/src/main/java/org/apache/dolphinscheduler/common/utils/HttpUtils.java,100,FP,TP,1.00,"TrustManager trust any certificate without explicit constraints, indicating potential security vulne..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/concatenated-command-line,dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/monitor/AbstractMonitor.java,77,FP,ABSTAIN,1.00,"No program slice provided, cannot assess vulnerability...."
joniles__mpxj_CVE-2020-35460_8.3.4,java/redos,src/main/java/net/sf/mpxj/fasttrack/FastTrackReader.java,632,FP,TP,1.00,"Exponential backtracking potential confirmed by CodeQL, path constraints missing, and partial flow i..."
joniles__mpxj_CVE-2020-35460_8.3.4,java/zipslip,src/main/java/net/sf/mpxj/common/InputStreamHelper.java,126,TP,FP,1.00,"The alert indicates unsanitized archive entry, but no path constraints nor flow partial evidence sug..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/weak-cryptographic-algorithm,tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ClientDataEncoderImpl.java,68,FP,TP,1.00,"Sensitive data may flow through a known weak cryptographic algorithm, indicating a real vulnerabilit..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/insecure-cookie,tapestry-core/src/main/java/org/apache/tapestry5/modules/InternalModule.java,95,FP,TP,1.00,"The alert indicates a cookie is set without the 'secure' flag, which is a known security vulnerabili..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/unsafe-deserialization,tapestry-core/src/main/java/org/apache/tapestry5/corelib/components/Form.java,725,FP,TP,1.00,Unsafe deserialization vulnerability indicated by CodeQL alert. Evidence of user-controlled input be...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/regex-injection,tapestry-core/src/main/java/org/apache/tapestry5/modules/TapestryModule.java,1007,FP,ABSTAIN,1.00,"Analyzable code slice is missing, therefore an educated guess is impossible...."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-core/src/main/java/org/apache/tapestry5/ContentType.java,41,FP,ABSTAIN,1.00,"Code slice is unreadable, cannot perform analysis...."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-webresources/src/main/java/com/yahoo/platform/yui/compressor/CssCompressor.java,149,FP,FP,1.00,"Alert identifies potential regex backtracking issue, but code slice is empty, making it impossible t..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-webresources/src/main/java/com/yahoo/platform/yui/compressor/CssCompressor.java,149,FP,FP,1.00,"Alert identifies potential regex backtracking issue, but code slice is empty, making it impossible t..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/path-injection,commons/src/main/java/org/apache/tapestry5/ioc/internal/BasicTypeCoercions.java,272,FP,FP,1.00,Alert indicates data flow depends on user-provided values but does not specify a security vulnerabil...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/path-injection,tapestry-core/src/main/java/org/apache/tapestry5/internal/test/PageTesterContext.java,42,FP,ABSTAIN,1.00,Code slice is unreadable or irrelevant....
asf__tapestry-5_CVE-2019-0207_5.4.4,java/maven/non-https-url,quickstart/build/classes/main/archetype-resources/pom.xml,130,FP,ABSTAIN,1.00,"Code slice could not be read, making it impossible to determine if the dataflow is part of a vulnera..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/maven/non-https-url,quickstart/filtered/archetype-resources/pom.xml,130,FP,ABSTAIN,1.00,Code slice is unreadable and lacks relevant information to make a determination....
asf__tapestry-5_CVE-2019-0207_5.4.4,java/xss,tapestry-core/src/main/java/org/apache/tapestry5/internal/TapestryInternalUtils.java,370,FP,TP,1.00,"User input is present at source and leads to sink through data flow, indicating a potential XSS vuln..."
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/impl/DigestAuthHandlerImpl.java,58,FP,TP,1.00,"The alert indicates MD5 is used, known to be weak. There's a taint path from source to sink with no ..."
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/sockjs/impl/SockJSHandlerImpl.java,251,FP,TP,1.00,"MD5 is identified as weak cryptographic algorithm in use, and source and sink locations match. No pa..."
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/redos,vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/RegularExpressions.java,8,FP,TP,1.00,Exponential backtracking in regex can lead to stack overflow vulnerabilities when handling specific ...
jenkinsci__perfecto-plugin_CVE-2020-2261_1.17,java/ssrf,src/main/java/io/plugins/perfecto/credentials/PerfectoCredentials.java,112,FP,ABSTAIN,1.00,"Code slice could not be read, making it impossible to analyze the dataflow...."
DSpace__DSpace_CVE-2022-31194_5.10,java/stack-trace-exposure,dspace-sword/src/main/java/org/purl/sword/server/ServiceDocumentServlet.java,152,FP,ABSTAIN,1.00,"Code slice is empty, cannot determine if vulnerability exists...."
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,TP,1.00,"Untrusted URL redirection depends on user input, data flow from source to sink with no explicit path..."
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,"Untrusted URL redirection depends on user input, matching potential vulnerability pattern. Data flow..."
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ControlledVocabularyServlet.java,53,FP,TP,1.00,Untrusted URL redirection is a known security issue. The trace from a user-provided value to the sin...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SearchResultLogServlet.java,71,FP,TP,1.00,Untrusted URL redirection based on user input without explicit path constraints indicates a potentia...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/VersionHistoryServlet.java,112,FP,FP,1.00,Alert indicates untrusted URL redirection but no constraints or partial flow indicate direct data fl...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/admin/MetadataFieldRegistryServlet.java,211,FP,TP,1.00,Untrusted URL redirection from user input without explicit path constraints indicates potential for ...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/aspect/eperson/LoginRedirect.java,84,FP,ABSTAIN,1.00,Code slice is unreadable and lacks relevant information to assess vulnerability....
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,258,FP,TP,1.00,"Untrusted URL redirection based on user input matches classic open redirect vulnerability pattern, a..."
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,270,FP,TP,1.00,"Untrusted URL redirection based on user input without validation can lead to injection attacks, conf..."
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,TP,1.00,The alert identifies potential response-splitting vulnerability due to user-provided values. The cod...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,"User-provided values influencing headers can lead to response splitting, identified by Data Flow Tra..."
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ItemExportArchiveServlet.java,96,FP,TP,1.00,"User input is a taint source to sink, with no explicit path constraints and partial flow, indicating..."
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MetadataExportServlet.java,92,FP,FP,1.00,The description indicates a potential response-splitting vulnerability due to user-provided input. H...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,727,FP,TP,1.00,"User-provided data affects response splitting, indicating a real vulnerability...."
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/checker/CheckerCommand.java,197,FP,TP,1.00,MD5 is confirmed as weak and should not be used. The provided data flow traces and source/sink locat...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/core/Utils.java,129,FP,FP,1.00,MD5 usage warning is common; actual usage not confirmed in code slice....
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/eperson/PasswordHash.java,260,FP,FP,1.00,The MD5 alert is a known False Positive since MD5 is commonly used for non-security purposes and the...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,309,FP,TP,1.00,MD5 is considered cryptographically weak and the analysis identifies it as used in a data flow. No e...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,414,FP,TP,1.00,MD5 identified as weak cryptographic algorithm at source and sink with no explicit path constraints....
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,457,FP,TP,1.00,MD5 is a known weak cryptographic algorithm. The path constraints indicate a potential data flow bet...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,63,FP,TP,1.00,MD5 identified as weak cryptographic algorithm; source and sink match; evidence indicates data flow ...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,123,FP,FP,1.00,"MD5 is weak, but no explicit path constraints or complete code slice to confirm vulnerability...."
DSpace__DSpace_CVE-2022-31194_5.10,java/ssrf,dspace-sword/src/main/java/org/purl/sword/client/Client.java,255,FP,TP,1.00,"User-provided values are flowed between the source and sink without explicit path constraints, indic..."
DSpace__DSpace_CVE-2022-31194_5.10,java/tainted-format-string,dspace-api/src/main/java/org/dspace/content/LicenseUtils.java,89,FP,ABSTAIN,1.00,Code slice could not be read with necessary content to determine vulnerability presence....
DSpace__DSpace_CVE-2022-31194_5.10,java/regex-injection,dspace-jspui/src/main/java/org/dspace/app/webui/handle/HandleJSONResolver.java,36,FP,TP,1.00,"User input is directly used in a regular expression with no apparent sanitization, and the data flow..."
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2071,FP,TP,1.00,"The alert indicates potential slow regex performance on specific string patterns, indicating a poten..."
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2089,FP,FP,1.00,"Alert indicates performance issue, not security vulnerability. No evidence of data exfiltration or u..."
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-jspui/src/main/java/org/dspace/app/webui/discovery/DiscoverUtility.java,437,FP,FP,1.00,"The alert indicates potential performance issues with regular expressions, not security vulnerabilit..."
DSpace__DSpace_CVE-2022-31194_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2078,FP,TP,1.00,"Unsanitized input used in file system operation with no path constraints, indicating potential for a..."
DSpace__DSpace_CVE-2022-31194_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2065,FP,TP,1.00,Unsanitized archive entry in file system operation matches description of potential vulnerability. N...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1151,FP,FP,1.00,"The evidence shows a flow partial and constraints missing, indicating potential but not definitive v..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1155,FP,TP,1.00,"User-provided value flows through data flow traces from source to sink without constraints, indicati..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1174,FP,ABSTAIN,1.00,Code slice is unreadable; unable to analyze or predict vulnerability....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1193,FP,ABSTAIN,1.00,"Code slice is unreadable, preconditions and constraints cannot be evaluated...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,1003,FP,ABSTAIN,1.00,Unable to assess due to missing source file content....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2443,FP,FP,1.00,"Missing source file content makes it impossible to confirm a dataflow, but path analysis and constra..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,529,FP,ABSTAIN,1.00,"Source file not readable, unable to reconstruct analyzer claim or assess preconditions...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,541,FP,TP,1.00,"User-provided values are flowed to a sink without explicit constraints, indicating a potential for d..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,58,FP,ABSTAIN,1.00,"Code slice is empty, preconditions cannot be checked...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,102,FP,ABSTAIN,1.00,"Code slice is empty, making analysis impossible...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,717,FP,ABSTAIN,1.00,"Code slice could not be read, making any analysis impossible...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,730,FP,ABSTAIN,1.00,"Code slice could not be read, preconditions analysis cannot be performed...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,82,FP,ABSTAIN,1.00,"Code slice is unreadable due to missing source file, preconditions and evidence analysis cannot be c..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,111,FP,TP,1.00,The dataflow from a user-provided value to a sink without explicit path constraints indicates a pote...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,284,FP,ABSTAIN,1.00,"Source or sink code slice could not be read, making analysis impossible...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1590,TP,ABSTAIN,1.00,Code slice inaccessible....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1599,TP,ABSTAIN,1.00,"Code slice could not be read, insufficient data for analysis...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1706,TP,ABSTAIN,1.00,"Code slice is unreadable and path constraints are missing, making it impossible to determine if the ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1711,TP,ABSTAIN,1.00,The code slice is unreadable and no relevant evidence is provided to make a decision....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1712,FP,ABSTAIN,1.00,"Source and sink locations identified, but code slice inaccessible for detailed analysis...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,267,FP,TP,1.00,User-provided value affects data flow leading to a potential vulnerability without explicit constrai...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,268,FP,ABSTAIN,1.00,"The program slice is empty, making it impossible to determine if the dataflow is part of a vulnerabi..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,271,FP,ABSTAIN,1.00,"Code slice is empty, making analysis impossible...."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,277,FP,ABSTAIN,1.00,Unable to read source file for analysis....
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/app/sherpa/SHERPAResponse.java,55,FP,TP,1.00,"XML parsing depends on user input without guarding against external entity expansion, indicating a p..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/authority/orcid/xml/Converter.java,39,FP,TP,1.00,The alert indicates XML parsing depends on user-provided input without external entity expansion pro...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/LCNameAuthority.java,180,FP,TP,1.00,The alert indicates XML parsing depends on user input without protection against entity expansion. T...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/SHERPARoMEOProtocol.java,116,FP,TP,1.00,"Alert indicates XML parsing dependent on user-provided value without external entity protection, poi..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/packager/METSManifest.java,708,FP,TP,1.00,"XML parsing depends on user input without protection against external entity expansion, which can le..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/ctask/general/MetadataWebService.java,272,FP,TP,1.00,User-provided XML parsing without external entity protection is a known vulnerability leading to XXE...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,196,FP,TP,1.00,The alert indicates that XML parsing is vulnerable to external entity expansion due to user input no...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,306,FP,TP,1.00,Alert indicates XML parsing depends on user input without protection against external entity expansi...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,354,FP,TP,1.00,"User-provided XML value directly affects parsing with no guarding against external entity expansion,..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/ArXivService.java,130,FP,FP,1.00,Missing source file data makes reconstruction of potential vulnerability impossible. No explicit pat...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,112,FP,TP,1.00,The alert indicates XML parsing is user-input dependent without external entity expansion protection...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,192,FP,TP,1.00,XML parsing external entity expansion vulnerability confirmed by evidence that user-provided values ...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CrossRefService.java,117,FP,TP,1.00,User-provided XML value directly influences parsing without protection against external entity expan...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,140,FP,TP,1.00,"User-provided XML parsing values lack protection against external entity expansion, which can lead t..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,259,FP,FP,1.00,XML parsing depends on user input is a common pattern that can be safe. No explicit path constraints...
DSpace__DSpace_CVE-2022-31194_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,133,FP,TP,1.00,"User-provided value casts to narrower type, potentially truncating data, aligns with description of ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/tainted-numeric-cast,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/servlet/multipart/DSpaceTokenStream.java,148,FP,TP,1.00,"User-provided value casts to a narrower type, potential truncation, data flow from source to sink wi..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xml/xpath-injection,dspace-api/src/main/java/org/dspace/content/authority/DSpaceControlledVocabulary.java,168,FP,ABSTAIN,1.00,"Code slice is unreadable, making educated guess impossible...."
DSpace__DSpace_CVE-2022-31194_5.10,java/maven/non-https-url,dspace/modules/xmlui-mirage2/pom.xml,331,FP,FP,1.00,"Alert indicates insecure protocol use, but code slice is unreadable due to file access error, so no ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/maven/non-https-url,pom.xml,1632,FP,ABSTAIN,1.00,"Source file pom.xml could not be read, making it impossible to analyze data flow or path constraints..."
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/unvalidated-url-redirection,src/main/java/org/owasp/esapi/filters/SecurityWrapperResponse.java,436,FP,TP,1.00,"Untrusted URL redirection is influenced by user input, indicating potential for manipulation leading..."
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/unvalidated-url-redirection,src/main/java/org/owasp/esapi/waf/ESAPIWebApplicationFirewallFilter.java,463,FP,TP,1.00,The alert indicates a [user-provided value](1) and [user-provided value](2) are used in untrusted UR...
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/http-response-splitting,src/main/java/org/owasp/esapi/reference/DefaultHTTPUtilities.java,242,FP,ABSTAIN,1.00,Code slice is unreadable. Cannot perform analysis....
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/weak-cryptographic-algorithm,src/main/java/org/owasp/esapi/crypto/CipherText.java,833,FP,TP,1.00,"HmacSHA1 identified as weak, consistent with alert, despite empty code slice indicating possible iss..."
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/weak-cryptographic-algorithm,src/main/java/org/owasp/esapi/crypto/KeyDerivationFunction.java,371,FP,TP,1.00,HmacSHA1 is a known weak cryptographic algorithm. The data flow includes direct references from usag...
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/weak-cryptographic-algorithm,src/main/java/org/owasp/esapi/reference/crypto/JavaEncryptor.java,665,FP,ABSTAIN,1.00,"Code slice is unreadable, making any analysis impossible...."
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/weak-cryptographic-algorithm,src/main/java/org/owasp/esapi/reference/crypto/JavaEncryptor.java,1038,FP,TP,1.00,SHA1withDSA is a known weak cryptographic algorithm. The data flow indicates potential use in JavaEn...
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,java/weak-cryptographic-algorithm,src/test/java/org/owasp/esapi/reference/crypto/CryptoPolicy.java,63,FP,TP,1.00,Cryptographic algorithm AES/ECB/NoPadding is known to be vulnerable. CodeQL alert indicates potentia...
