Project,Alert ID,File,Line,Ground Truth,EVICT Prediction,Confidence,Rationale
dromara__hutool_CVE-2018-17297_4.1.11,java/implicit-cast-in-compound-assignment,hutool-core/src/main/java/cn/hutool/core/date/DateUtil.java,1471,FP,FP,1.00,"Analyzer claims implicit cast double->int. Evidence shows same-line source/sink, no constraints, flo..."
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,java/xss,src/main/java/org/apache/sling/servlets/resolver/internal/console/WebConsolePlugin.java,138,FP,TP,1.00,"Analyzer claims XSS. Evidence shows user input flows to sink unsanitized. Preconditions: user input,..."
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,99,FP,ABSTAIN,1.00,Code slice empty. Cannot analyze....
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,173,FP,FP,1.00,"Analyzer claims command line built with string concat. Evidence points to test file, no explicit pat..."
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,242,FP,FP,1.00,Analyzer claims string concatenation for command line. Evidence points to a test file (`TarFileAttri...
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,java/concatenated-command-line,src/test/java/org/codehaus/plexus/archiver/tar/TarFileAttributesTest.java,308,FP,ABSTAIN,1.00,"Code slice unavailable, cannot analyze data flow or context. Analyzer claim is about string concaten..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/weak-cryptographic-algorithm,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,69,FP,TP,1.00,Analyzer claims MD5/SHA1 weak. Evidence shows MD5/SHA1 usage at sink (line 69) originating from sour...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/weak-cryptographic-algorithm,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,194,FP,TP,1.00,"Analyzer claims MD5/SHA1 usage. Evidence shows MD5/SHA1 in Checksum.java.  Code slice unavailable, b..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/overly-large-range,core/src/main/java/org/owasp/dependencycheck/dependency/VulnerableSoftware.java,210,FP,ABSTAIN,1.00,Code slice empty. Cannot analyze. VulnerableSoftware.java:210 source/sink. Suspicious char range ale...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/polynomial-redos,core/src/main/java/org/owasp/dependencycheck/utils/DependencyVersion.java,79,FP,TP,1.00,Analyzer claims regex depends on user input and may be slow. Evidence shows data flow from EngineVer...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/analyzer/ArchiveAnalyzer.java,516,TP,TP,1.00,Analyzer claims unsanitized archive entry ('..') used in filesystem op. Evidence shows data flow fro...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/utils/ExtractionUtil.java,102,TP,TP,1.00,Analyzer claims unsanitized archive entry used in file op. Evidence points to `ExtractionUtil.java` ...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/zipslip,core/src/main/java/org/owasp/dependencycheck/utils/ExtractionUtil.java,199,FP,TP,1.00,Analyzer claims unsanitized archive entry ('..') used in file op. Evidence shows data flow from line...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/path-injection,core/src/main/java/org/owasp/dependencycheck/analyzer/AbstractNpmAnalyzer.java,116,FP,FP,1.00,"Analyzer claim: User input flows into NSP search, potentially leading to injection or other issues. ..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/path-injection,utils/src/main/java/org/owasp/dependencycheck/utils/Checksum.java,70,FP,TP,1.00,Analyzer claims user input flows to Checksum.java. Evidence shows data from NspSearch.java (likely u...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/src/test/resources/dwr-pom.xml,143,FP,TP,1.00,Analyzer claims insecure artifact download/upload via HTTP. Evidence points to `dwr-pom.xml` (a POM ...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/src/test/resources/dwr-pom.xml,280,FP,TP,1.00,"Analyzer claims insecure protocol download/upload. Evidence points to `dwr-pom.xml` line 280, refere..."
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/target/test-classes/dwr-pom.xml,143,FP,TP,1.00,Analyzer claims insecure artifact download/upload via HTTP. Evidence points to `dwr-pom.xml` (a Mave...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,core/target/test-classes/dwr-pom.xml,280,FP,TP,1.00,Analyzer claims insecure protocol (FTP) for artifact download/upload. Evidence points to `dwr-pom.xm...
jeremylong__DependencyCheck_CVE-2018-12036_3.1.2,java/maven/non-https-url,maven/src/it/false-positives/pom.xml,31,FP,FP,1.00,"Analyzer claims insecure artifact download. Evidence points to `pom.xml` line 31, a dependency decla..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ssrf,dolphinscheduler-datasource-plugin/dolphinscheduler-datasource-api/src/main/java/org/apache/dolphinscheduler/plugin/datasource/api/provider/JdbcDataSourceProvider.java,51,FP,TP,1.00,"1. Analyzer claim: User-provided value flows to sensitive sink, potentially causing SSRF. 2. Precond..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ssrf,dolphinscheduler-datasource-plugin/dolphinscheduler-datasource-api/src/main/java/org/apache/dolphinscheduler/plugin/datasource/api/provider/JdbcDataSourceProvider.java,76,FP,TP,1.00,"Analyzer claims user input reaches sink, potentially enabling SSRF. Evidence shows user input flows ..."
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/insecure-cookie,dolphinscheduler-api/src/main/java/org/apache/dolphinscheduler/api/controller/LoginController.java,114,FP,TP,1.00,Claim: Cookie set without 'secure' flag. Preconditions: Application uses cookies for sensitive data ...
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/ldap-injection,dolphinscheduler-api/src/main/java/org/apache/dolphinscheduler/api/security/impl/ldap/LdapService.java,92,FP,TP,1.00,Analyzer claims LDAP query uses user input. Evidence shows data flow from LoginController (likely us...
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/insecure-trustmanager,dolphinscheduler-common/src/main/java/org/apache/dolphinscheduler/common/utils/HttpUtils.java,100,FP,TP,1.00,Analyzer claims 'HttpUtils' uses 'TrustManager' that trusts any certificate. Evidence points to 'Htt...
apache__dolphinscheduler_CVE-2022-26884_2.0.5,java/concatenated-command-line,dolphinscheduler-server/src/main/java/org/apache/dolphinscheduler/server/monitor/AbstractMonitor.java,77,FP,ABSTAIN,1.00,Code slice empty. Cannot analyze....
joniles__mpxj_CVE-2020-35460_8.3.4,java/redos,src/main/java/net/sf/mpxj/fasttrack/FastTrackReader.java,632,FP,TP,1.00,"Claim: Regex exponential backtrack. Preconditions: Regex accepting repeated patterns, input matching..."
joniles__mpxj_CVE-2020-35460_8.3.4,java/zipslip,src/main/java/net/sf/mpxj/common/InputStreamHelper.java,126,TP,TP,1.00,Analyzer claims unsanitized archive entry (path traversal risk) used in file op. Evidence shows data...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/weak-cryptographic-algorithm,tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ClientDataEncoderImpl.java,68,FP,TP,1.00,Analyzer claims HmacSHA1 is weak. Evidence points to its direct use at line 68. No context suggests ...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/insecure-cookie,tapestry-core/src/main/java/org/apache/tapestry5/modules/InternalModule.java,95,FP,TP,1.00,"Analyzer claim: Cookie set without 'secure' flag. Preconditions: Cookie set, 'secure' flag absent. E..."
asf__tapestry-5_CVE-2019-0207_5.4.4,java/unsafe-deserialization,tapestry-core/src/main/java/org/apache/tapestry5/corelib/components/Form.java,725,FP,TP,1.00,Analyzer claims unsafe deserialization. Source is user-provided value (request data). Sink is Form c...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/regex-injection,tapestry-core/src/main/java/org/apache/tapestry5/modules/TapestryModule.java,1007,FP,FP,1.00,Analyzer claims user input builds regex. Evidence shows user input flows to `TypeCoercerImpl` then `...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-core/src/main/java/org/apache/tapestry5/ContentType.java,41,FP,TP,1.00,Analyzer claims regex exponential backtracking. Evidence points to `ContentType.java:41` as source/s...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-webresources/src/main/java/com/yahoo/platform/yui/compressor/CssCompressor.java,149,FP,TP,1.00,Analyzer: CodeQL. Alert: Regex exponential backtrack. Location: CssCompressor.java:149. Claim: Regex...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/redos,tapestry-webresources/src/main/java/com/yahoo/platform/yui/compressor/CssCompressor.java,149,FP,TP,1.00,Analyzer: CodeQL. Alert: Regex exponential backtrack. Location: CssCompressor.java:149. Claim: Regex...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/path-injection,commons/src/main/java/org/apache/tapestry5/ioc/internal/BasicTypeCoercions.java,272,FP,FP,1.00,Analyzer claims user input reaches sink. Evidence shows user input (request parameter) flows to `Req...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/path-injection,tapestry-core/src/main/java/org/apache/tapestry5/internal/test/PageTesterContext.java,42,FP,FP,1.00,Analyzer claims user input reaches a sensitive sink. Evidence shows data flow from RequestImpl to Pa...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/maven/non-https-url,quickstart/build/classes/main/archetype-resources/pom.xml,130,FP,TP,1.00,Analyzer claims insecure protocol (HTTP) used for artifact download/upload from a repository. Eviden...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/maven/non-https-url,quickstart/filtered/archetype-resources/pom.xml,130,FP,TP,1.00,Claim: insecure artifact download. Preconditions: artifact download/upload over HTTP. Evidence: Repo...
asf__tapestry-5_CVE-2019-0207_5.4.4,java/xss,tapestry-core/src/main/java/org/apache/tapestry5/internal/TapestryInternalUtils.java,370,FP,TP,1.00,Analyzer claims XSS. Data flows from RequestImpl (likely user input) to TapestryInternalUtils (poten...
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/impl/DigestAuthHandlerImpl.java,58,FP,TP,1.00,Analyzer claims MD5 use is weak. Evidence points to MD5 usage in DigestAuthHandlerImpl. Without code...
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/weak-cryptographic-algorithm,vertx-web/src/main/java/io/vertx/ext/web/handler/sockjs/impl/SockJSHandlerImpl.java,251,FP,TP,1.00,Analyzer claims MD5 weak. Evidence shows MD5 usage at line 251. Preconditions: MD5 used in crypto. E...
vert-x3__vertx-web_CVE-2018-12542_3.5.3.CR1,java/redos,vertx-web-api-contract/src/main/java/io/vertx/ext/web/api/validation/impl/RegularExpressions.java,8,FP,TP,1.00,Analyzer claims regex causes exponential backtracking. Evidence points to regex location. No path co...
jenkinsci__perfecto-plugin_CVE-2020-2261_1.17,java/ssrf,src/main/java/io/plugins/perfecto/credentials/PerfectoCredentials.java,112,FP,ABSTAIN,1.00,Code slice unavailable. Cannot analyze data flow or preconditions....
DSpace__DSpace_CVE-2022-31194_5.10,java/stack-trace-exposure,dspace-sword/src/main/java/org/purl/sword/server/ServiceDocumentServlet.java,152,FP,ABSTAIN,1.00,Code slice unavailable. Cannot analyze source/sink or trace flow. Insufficient evidence for TP/FP de...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,TP,1.00,Analyzer claims untrusted URL redirection via user input. Evidence shows user input at source (Negot...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,Analyzer claims untrusted URL redirection. Evidence shows user-controlled data flowing from `Negotia...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ControlledVocabularyServlet.java,53,FP,TP,1.00,Analyzer claims untrusted URL redirection via user input. Evidence shows data flowing from line 38 (...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SearchResultLogServlet.java,71,FP,TP,1.00,Analyzer claims untrusted URL redirect from user input. Evidence shows data flow from user input (li...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/VersionHistoryServlet.java,112,FP,TP,1.00,Analyzer claims untrusted URL redirection via user input. Evidence shows user input (source) flows t...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/admin/MetadataFieldRegistryServlet.java,211,FP,ABSTAIN,1.00,Code slice empty. Cannot analyze....
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/aspect/eperson/LoginRedirect.java,84,FP,TP,1.00,Analyzer claims untrusted URL redirect from user input. Evidence shows data flow from line 83 (likel...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,258,FP,TP,1.00,Analyzer claims untrusted URL redirect from user input. Evidence shows data flow from user input (so...
DSpace__DSpace_CVE-2022-31194_5.10,java/unvalidated-url-redirection,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/DSpaceCocoonServletFilter.java,270,FP,TP,1.00,Analyzer claims untrusted URL redirection from user input. Evidence shows data flow from line 267 (l...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,277,FP,TP,1.00,"Analyzer claims user input influences response headers, risking splitting. Evidence shows data flow ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-api/src/main/java/org/dspace/rdf/negotiation/Negotiator.java,307,FP,TP,1.00,Analyzer claims user input to header causes response splitting. Evidence shows user input (likely fr...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ItemExportArchiveServlet.java,96,FP,TP,1.00,Analyzer claims user input in header leads to response splitting. Evidence shows data flowing from l...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MetadataExportServlet.java,92,FP,TP,1.00,Analyzer claims user input in header leads to response splitting. Evidence shows data from line 59 (...
DSpace__DSpace_CVE-2022-31194_5.10,java/http-response-splitting,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,727,FP,TP,1.00,"Analyzer claims user input influences header, risking response splitting. Evidence shows data flow f..."
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/checker/CheckerCommand.java,197,FP,TP,1.00,Analyzer claims MD5 usage is a vulnerability. Evidence shows MD5 being used in `CheckerCommand.java`...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/core/Utils.java,129,FP,TP,1.00,Analyzer claims MD5 weak. Evidence points to MD5 usage at Utils.java:129. No path constraints or mis...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/eperson/PasswordHash.java,260,FP,TP,1.00,"Analyzer claims MD5 use. Evidence points to MD5 usage at line 260, PasswordHash.java. Precondition: ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,309,FP,TP,1.00,Analyzer claims MD5 weak. Evidence points to MD5 usage at line 309. No constraints suggest sanitized...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,414,FP,TP,1.00,"Analyzer claims MD5, a weak crypto algo, used. Evidence points to MD5 usage at specific line. No con..."
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-api/src/main/java/org/dspace/storage/bitstore/BitstreamStorageManager.java,457,FP,TP,1.00,Analyzer claims MD5 use is weak. Evidence points to MD5 use at line 457. No constraints suggest miti...
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,63,FP,TP,1.00,"Analyzer claims MD5 usage is weak. Evidence shows MD5 used at line 63, `ChecksumUtils.java`. No path..."
DSpace__DSpace_CVE-2022-31194_5.10,java/weak-cryptographic-algorithm,dspace-sword/src/main/java/org/purl/sword/base/ChecksumUtils.java,123,FP,TP,1.00,"Analyzer flags MD5, a weak crypto algo. Evidence points to ChecksumUtils.java line 123, likely where..."
DSpace__DSpace_CVE-2022-31194_5.10,java/ssrf,dspace-sword/src/main/java/org/purl/sword/client/Client.java,255,FP,TP,1.00,Analyzer claims SSRF via user input. Evidence shows user input flowing to a sink `Client.java:255`. ...
DSpace__DSpace_CVE-2022-31194_5.10,java/tainted-format-string,dspace-api/src/main/java/org/dspace/content/LicenseUtils.java,89,FP,TP,1.00,Analyzer claims format string uses user input. Evidence shows user input flows to LicenseUtils.java:...
DSpace__DSpace_CVE-2022-31194_5.10,java/regex-injection,dspace-jspui/src/main/java/org/dspace/app/webui/handle/HandleJSONResolver.java,36,FP,TP,1.00,Analyzer claims regex built from user input. Evidence shows user input flowing to regex construction...
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2071,FP,TP,1.00,"Analyzer claims regex depends on user input, vulnerable to ReDoS. Evidence shows user input flowing ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-api/src/main/java/org/dspace/discovery/SolrServiceImpl.java,2089,FP,TP,1.00,Analyzer claims regex dependent on user input may cause ReDoS. Evidence shows user input flows to a ...
DSpace__DSpace_CVE-2022-31194_5.10,java/polynomial-redos,dspace-jspui/src/main/java/org/dspace/app/webui/discovery/DiscoverUtility.java,437,FP,TP,1.00,Analyzer claims user-input regex can cause ReDoS. Evidence shows user input flows into Solr query co...
DSpace__DSpace_CVE-2022-31194_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2078,FP,TP,1.00,Analyzer claims unsanitized archive entry used in file op. Evidence shows Source and Sink at same un...
DSpace__DSpace_CVE-2022-31194_5.10,java/zipslip,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2065,FP,TP,1.00,Analyzer claims unsanitized archive entry (potentially '..') is used in file system op. Evidence sho...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1151,FP,TP,1.00,Analyzer claims user input reaches sink. Evidence shows user input (source 47) flows to ItemExport.j...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1155,FP,TP,1.00,Analyzer claims user input reaches sensitive sink. Evidence shows data flow from user input (Servlet...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1174,FP,TP,1.00,Analyzer claims user input reaches sensitive operation. Preconditions: User input used in ItemExport...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemexport/ItemExport.java,1193,FP,TP,1.00,Analyzer claims user input reaches sensitive sink 'ItemExport.java:1194'. Evidence shows data flow f...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,1003,FP,TP,1.00,Analyzer claims user input flows to ItemImport.java:1003. No constraints found. User input likely co...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,2443,FP,TP,1.00,Analyzer claims user input reaches ItemImport.java:2443. Evidence shows flow from MyDSpaceServlet.ja...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,529,FP,TP,1.00,Analyzer claims user input reaches ConfigurationManager.java:529. Evidence shows data flow from Cura...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/ConfigurationManager.java,541,FP,TP,1.00,Analyzer claims user input reaches sensitive configuration manager. Evidence shows user input (Servl...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,58,FP,TP,1.00,"CodeQL claims user input reaches NewsManager.java:58, a sink. Evidence shows data flow from NewsEdit..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-api/src/main/java/org/dspace/core/NewsManager.java,102,FP,TP,1.00,Analyzer claims user input reaches `NewsManager.java:102`. Preconditions: user input used in `NewsMa...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,717,FP,ABSTAIN,1.00,Code slice empty. Cannot analyze flow....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/MyDSpaceServlet.java,730,FP,TP,1.00,Analyzer claims user-provided value reaches sink. Evidence shows data flow from line 702 (source) to...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,82,FP,FP,1.00,Analyzer claims user input reaches sink. Evidence shows flow from `request.getParameter` (source) to...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SitemapServlet.java,111,FP,TP,1.00,Analyzer claims user input flows to a sink. Evidence shows data flow from line 69 (likely user input...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,284,FP,TP,1.00,CodeQL alert: user input to unknown sink. Evidence shows user input at 1701 flows to sink at 284. No...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1590,TP,ABSTAIN,1.00,Code slice empty. Cannot analyze....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1599,TP,FP,1.00,"Analyzer claims user input reaches sink. Evidence shows user input source and sink in same file, sam..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1706,TP,ABSTAIN,1.00,Code slice missing. Cannot analyze data flow....
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1711,TP,TP,1.00,Analyzer claims user input reaches sink without sanitization. Evidence shows data flows from line 17...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,1712,FP,TP,1.00,CodeQL claims user input reaches sink. Evidence shows data flow from line 1701 (source) to 1712 (sin...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,267,FP,TP,1.00,Analyzer claims user input reaches sensitive operation (Sink: DepositManager.java:267). Evidence sho...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,268,FP,TP,1.00,"CodeQL claims user input reaches sink. Source in DepositServlet, sink in DepositManager. Data flows ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,271,FP,TP,1.00,1. Analyzer claims user input reaches a sensitive sink. 2. Preconditions: User input is used in a wa...
DSpace__DSpace_CVE-2022-31194_5.10,java/path-injection,dspace-sword/src/main/java/org/dspace/sword/DepositManager.java,277,FP,TP,1.00,Analyzer claims user input reaches a sensitive sink (`DepositManager.java:277`). Evidence shows a da...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/app/sherpa/SHERPAResponse.java,55,FP,TP,1.00,"Analyzer claims XML parse uses user input, risks external entity expansion (XXE). Evidence shows dat..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/authority/orcid/xml/Converter.java,39,FP,TP,1.00,"Analyzer claims: XML parse vulnerable to XXE. Preconditions: User input XML, XML parser lacks extern..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/LCNameAuthority.java,180,FP,TP,1.00,Analyzer claims XML parsing uses user input without external entity expansion protection. Evidence p...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/authority/SHERPARoMEOProtocol.java,116,FP,TP,1.00,Analyzer claims XML parsing uses user input without external entity expansion protection. Evidence p...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/content/packager/METSManifest.java,708,FP,TP,1.00,Analyzer claims XML parsing vulnerable to XXE via user input. Evidence shows user-controlled data fl...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/ctask/general/MetadataWebService.java,272,FP,TP,1.00,Analyzer claims XML parsing uses user input without DTD validation. Evidence shows data flow from li...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,196,FP,TP,1.00,Analyzer claims external entity expansion risk from user input XML parsing. Evidence shows user inpu...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,306,FP,TP,1.00,Analyzer claims XML parsing vulnerable to external entity expansion via user input. Evidence shows d...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/license/CCLookup.java,354,FP,TP,1.00,Analyzer claims XML parsing uses user input without disabling external entities. Evidence points to ...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/ArXivService.java,130,FP,TP,1.00,"Analyzer claims user input to XML parser, no external entity protection. Evidence points to user-pro..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,112,FP,TP,1.00,"Analyzer claims XML parsing uses user input, no external entity expansion guard. Evidence points to ..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CiNiiService.java,192,FP,TP,1.00,Analyzer claims XML parsing uses user input without XXE protection. Evidence points to user input be...
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/CrossRefService.java,117,FP,TP,1.00,"Analyzer claims XML parsing uses user data, no external entity expansion guard. Evidence points to `..."
DSpace__DSpace_CVE-2022-31194_5.10,java/xxe,dspace-api/src/main/java/org/dspace/submit/lookup/PubmedService.java,140,FP,TP,1.00,"Analyzer claims XML parsing uses user input, no external entity expansion guard. Evidence points to ..."
